property_id,listing_id,status,list_date,community,open_houses,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,postal_code,state,city,lon,lat,central_air,central_heat,fireplace,single_story,garage_1_or_more,rental_property,community_outdoor_space,energy_efficient,garage_2_or_more,community_golf,community_security_features,golf_course_lot_or_frontage,golf_course_view,recreation_facilities,garage_3_or_more,jack_and_jill_bathroom,golf_course,hoa,carport,dishwasher,washer_dryer,big_lot,maintenance,laundry_room,two_or_more_stories,floor_plan,ensuite,private_courtyard,security,shopping,hardwood_floors,high_ceiling,storm_shelter,handicap_access,views,community_swimming_pool,modern_kitchen,open_kitchen,beautiful_backyard,open_floor_plan,big_yard,fenced_yard,master_bedroom,new_roof,front_porch,outbuilding,swimming_pool,large_kitchen,water_view,lake,groundscare,no_hoa,coffer_ceiling,lake_view,spa_or_hot_tub,basement,updated_kitchen,wrap_around_porch,solar_system,pond,corner_lot,cul_de_sac,vaulted_ceiling,master_suite,farm,private_backyard,granite_kitchen,efficient,park,gated_community,fixer_upper,ranch,big_bathroom,library,smart_homes,greenbelt,river_view,playground,trails,forced_air,investment_opportunity,disability_features,gourmet_kitchen,wooded_land,medicalcare,dining_room,cathedral_ceiling,clubhouse,first_floor_master_bedroom,furniture,large_porch,family_room,view,waterfront,tennis_court,tennis,community_center,private_bathroom,beach,senior_community,screen_porch,well_water,solar_panels,community_gym,community_spa_or_hot_tub,community_clubhouse,community_tennis_court,private_parking,basketball_court,soccer,basketball,open_house,elevator,master_bathroom,den_or_office,rv_parking,hill_or_mountain_view,mountain_view,baseball,pets_allowed,community_elevator,low_hoa,two_master_suites,guest_house,fruit_trees,wine_cellar,ocean_view,city_view,media_room,community_park,rv_or_boat_parking,river_access,theater_room,courtyard_entry,marina,volleyball,guest_parking,exposed_brick,white_kitchen,dual_master_bedroom,community_boat_facilities,kitchen_island,game_room,boat_dock,fenced_courtyard,horse_stables,horse_property,indoor_basketball_court,horse_facilities,outdoor_kitchen,detached_guest_house,equestrian,greenhouse,two_kitchen,community_horse_facilities
9002148455,2959504006,sold,2023-09-08T19:14:12.000000Z,,,,,2023-12-11,90000.0,,,,4291.0,,0.0,,,,,,land,,,,,,,,,,False,08618,New Jersey,Trenton,-74.783066,40.225716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406788767,2958671580,sold,2023-08-15T12:19:33.000000Z,,,1929.0,,2023-12-08,300000.0,1.0,,1.0,3960.0,1496.0,2.0,,,,2.0,3.0,single_family,,,,,,,,,,False,08618,New Jersey,Trenton,-74.81045,40.241187,,,,,,,,,,,,,,,,,True,,,True,True,,,,True,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273943281,2959779127,sold,2023-09-18T21:09:14.000000Z,,,1992.0,,2023-12-08,497000.0,2.0,,,12000.0,1680.0,2.0,,,1.0,2.0,5.0,single_family,,,,,False,,,,,False,08620,New Jersey,Hamilton,-74.667273,40.172509,True,,,,True,,,,,,,,,,,,,,,True,True,,,,True,,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5987805225,2959901317,sold,2023-09-22T14:15:40.000000Z,,,1920.0,,2023-12-07,220000.0,1.0,,,2000.0,,1.0,townhouse,,,2.0,3.0,duplex_triplex,,,,,,,,,,False,08629,New Jersey,Trenton,-74.737875,40.216277,,,,,,,,,,,,,,,,,,,,True,True,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9397126766,2958624918,sold,2023-08-12T20:47:25.000000Z,,,1945.0,,2023-12-07,245000.0,1.0,,1.0,2750.0,1826.0,2.0,townhouse,,,2.0,3.0,townhomes,,,,,False,,,,,False,08618,New Jersey,Trenton,-74.771446,40.230026,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784282877,2960396827,sold,2023-10-10T03:55:08.000000Z,,,1900.0,,2023-12-06,150000.0,1.0,,,2033.0,1824.0,1.0,townhouse,,,3.0,5.0,townhomes,,,,,,,,,,False,08618,New Jersey,Trenton,-74.761819,40.223166,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5572856140,2961465397,sold,2023-11-08T20:49:20.000000Z,,,1915.0,,2023-12-05,180000.0,1.0,,1.0,1310.0,1228.0,2.0,townhouse,,,3.0,4.0,townhomes,,,,,,,,,,False,08629,New Jersey,Trenton,-74.740082,40.216384,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9557243180,2943169271,sold,2023-09-13T12:28:01.000000Z,,,1997.0,,2023-12-21,12900.0,2.0,,,,,2.0,,,,,3.0,mobile,,,,,False,,,,,False,62707,Illinois,Springfield,-89.588087,39.84781,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9270637132,2962635961,sold,2023-12-19T15:10:58.000000Z,,,1997.0,,2023-12-19,512000.0,2.0,,,443441.0,2762.0,2.0,,,,2.0,4.0,single_family,,,,,,,,,,False,62702,Illinois,Springfield,,,True,,,,True,,,,,,,,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8399554728,2961797365,sold,2023-11-17T20:07:31.000000Z,,,1986.0,,2023-12-18,240000.0,2.0,,,11238.0,1470.0,2.0,,,2.0,1.0,3.0,single_family,,,,,,,,,,False,62712,Illinois,Springfield,-89.639238,39.681726,,,True,True,True,,True,,True,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9461804358,2959897655,sold,2023-09-22T12:28:20.000000Z,,,2015.0,,2023-12-14,29900.0,2.0,,,,,2.0,,,,,3.0,mobile,,,,,,,,,,False,62707,Illinois,Springfield,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549151593,2961027941,sold,2023-10-31T02:13:07.000000Z,,,,,2023-12-07,155000.0,2.0,,,5968.0,1280.0,2.0,,,1.0,1.0,3.0,single_family,,,,,,,True,,,False,62702,Illinois,Springfield,-89.612462,39.827903,True,,,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8032746056,2960791667,sold,2023-10-23T13:04:04.000000Z,,,1974.0,,2023-11-30,42900.0,2.0,,1.0,,1532.0,3.0,townhouse,,2.0,2.0,3.0,townhomes,,,,,,,True,,,False,62703,Illinois,Springfield,-89.636826,39.718815,True,,,,True,,,,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9893909070,2959619064,sold,2023-09-13T12:28:01.000000Z,,,1994.0,,2023-11-19,19900.0,2.0,,,,,2.0,,,,,3.0,mobile,,,,,,,,,,False,62702,Illinois,Springfield,-89.626747,39.847942,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8614963827,2959782208,sold,2023-09-18T22:36:59.000000Z,,,1920.0,,2023-11-10,42000.0,2.0,,,4033.0,1359.0,2.0,,,,2.0,2.0,single_family,,,,,,,,,,False,62703,Illinois,Springfield,-89.644472,39.772564,True,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9517334186,2959897653,sold,2023-09-22T12:28:20Z,,,1995.0,,2023-10-15,18900.0,2.0,,,,,2.0,,,,,3.0,mobile,,,,,,,,,,False,62702,Illinois,Springfield,-89.626747,39.847942,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9950476472,2959239523,sold,2023-08-31T12:28:12Z,,,1999.0,,2023-10-03,,2.0,,,,,2.0,,,,,3.0,mobile,,,,,,,,,,False,62702,Illinois,Springfield,-89.596169,39.81728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012957840,2958032414,sold,2023-07-25T22:58:20.000000Z,,,2005.0,,2023-09-28,214000.0,2.0,,,6534.0,1672.0,2.0,,,2.0,1.0,3.0,single_family,,,,,False,,,,,False,62712,Illinois,Springfield,-89.586271,39.752428,True,,True,True,True,,True,,True,,,,,,,,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8142643320,2955116778,sold,2023-05-01T00:07:57Z,,,,,2023-09-27,3800.0,,,,6316.0,,0.0,,,,,,land,,,,,False,,,,,False,62703,Illinois,Springfield,-89.627975,39.771624,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9295602582,2954431547,sold,2023-04-11T12:27:45Z,,,2002.0,,2023-09-25,15900.0,2.0,,,,,2.0,,,,,2.0,mobile,,,,,False,,,,,False,62702,Illinois,Springfield,-89.626747,39.847942,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411148899,2959916528,sold,2023-09-22T19:50:18Z,,,2003.0,,2023-09-22,300000.0,2.0,,,14810.0,2238.0,2.0,,,3.0,1.0,3.0,single_family,,,,,,,,,,False,62712,Illinois,Springfield,,,True,,True,True,True,,True,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,True,True,,,,,,True,,,,,,,,,,,,True,,,,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9796933427,2956129203,sold,2023-05-26T14:05:36Z,,,,,2023-08-18,4500.0,,,,6098.0,,0.0,,,,,,land,,,,,False,,,,,False,62703,Illinois,Springfield,-89.646568,39.781624,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8217312865,2956135116,sold,2023-05-26T15:46:36Z,,,,,2023-08-18,5000.0,,,,6970.0,,0.0,,,,,,land,,,,,,,,,,False,62704,Illinois,Springfield,-89.656533,39.789941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921879877,2955356735,sold,2023-05-06T22:42:51Z,,,1995.0,,2023-08-17,250000.0,2.0,,,14810.0,1641.0,2.0,,,2.0,1.0,3.0,single_family,,,,,False,,,,,False,62712,Illinois,Springfield,-89.632644,39.705491,True,,True,True,True,,True,,True,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651149058,2958757623,sold,2023-08-16T13:59:03.000000Z,,,1923.0,,2023-08-16,94500.0,1.0,,,5663.0,1209.0,1.0,,,,1.0,2.0,single_family,,,,,,,,,,False,62703,Illinois,Springfield,-89.648138,39.771068,True,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8559138865,,sold,,,,,,2023-08-14,119900.0,,,,,,0.0,,,,,,condo,,,,,,,,,,,62702,Illinois,Springfield,-89.704559,39.820301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9526532270,,sold,,,,,,2023-08-11,359900.0,,,,,,,,,,,,,,,,,,,,,,,62711,Illinois,Springfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9927228466,2957135105,sold,2023-06-28T12:26:29Z,,,1997.0,,2023-08-06,14900.0,2.0,,,,,2.0,,,,,2.0,mobile,,,,,,,,,,False,62702,Illinois,Springfield,-89.626747,39.847942,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8964294192,2955758217,sold,2023-05-18T22:42:41Z,,,1920.0,,2023-07-31,20700.0,1.0,,,5189.0,1252.0,1.0,,,,1.0,3.0,single_family,,,,,False,,True,,,False,62704,Illinois,Springfield,-89.657237,39.791673,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9311042542,2954815433,sold,2023-04-21T12:27:27Z,,,2000.0,,2023-07-25,5900.0,2.0,,,,,2.0,,,,,3.0,mobile,,,,,False,,,,,False,62702,Illinois,Springfield,-89.626747,39.847942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7566735445,,sold,,,,,,2023-07-24,130000.0,,,,10925.0,,0.0,,,,,,single_family,,,,,,,,,,,62704,Illinois,Springfield,-89.703887,39.760722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8487172216,,sold,,,,,,2023-07-24,68000.0,,,,5960.0,,0.0,,,,,,single_family,,,,,,,,,,,62703,Illinois,Springfield,-89.637265,39.775775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8629721141,,sold,,,,,,2023-07-24,142000.0,,,,43560.0,,0.0,,,,,,single_family,,,,,,,,,,,62712,Illinois,Springfield,-89.582633,39.775651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907724492,,sold,,,,,,2023-07-24,207000.0,,,,11436.0,,0.0,,,,,,single_family,,,,,,,,,,,62704,Illinois,Springfield,-89.691555,39.792227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311351941,,sold,,,,,,2023-07-24,346001.0,,,,10466.0,,0.0,,,,,,single_family,,,,,,,,,,,62711,Illinois,Springfield,-89.724453,39.774194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9515169963,,sold,,,,,,2023-07-24,275000.0,,,,9614.0,,0.0,,,,,,other,,,,,,,,,,,62703,Illinois,Springfield,-89.651613,39.78819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9920231996,2953056454,sold,2023-03-04T13:27:31.000000Z,,,2015.0,,2023-07-24,32900.0,2.0,,,,,2.0,,,,,3.0,mobile,,,,,,,,,,False,62707,Illinois,Springfield,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8907042332,,sold,,,,1972.0,,2023-07-24,141000.0,2.0,,,7784.0,1360.0,0.0,,,,,3.0,single_family,,,,,,,,,,,62703,Illinois,Springfield,-89.612476,39.765349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7222439436,,sold,,,,,,2023-07-21,10000.0,,,,5759.0,,0.0,,,,,,single_family,,,,,,,,,,,62702,Illinois,Springfield,-89.66286,39.814596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739121995,,sold,,,,,,2023-07-21,10000.0,,,,5759.0,,0.0,,,,,,single_family,,,,,,,,,,,62702,Illinois,Springfield,-89.663002,39.814594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7237341779,,sold,,,,,,2023-07-21,230000.0,,,,6534.0,,0.0,,,,,,single_family,,,,,,,,,,,62711,Illinois,Springfield,-89.728436,39.761837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268080483,,sold,,,,,,2023-07-21,475000.0,,,,15000.0,,0.0,,,,,,single_family,,,,,,,,,,,62711,Illinois,Springfield,-89.702628,39.703407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7700690979,2960975584,sold,2023-10-29T17:55:28.000000Z,,,1984.0,,2024-01-12,169000.0,2.0,,,10890.0,1804.0,2.0,,,,1.0,3.0,single_family,,,,,False,,,,,False,36106,Alabama,Montgomery,-86.232662,32.351898,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798505230,2962329566,sold,2023-12-08T14:11:39.000000Z,,,1999.0,,2024-01-12,180000.0,2.0,,,12632.0,1476.0,2.0,,,,1.0,3.0,single_family,,,,,,,,,,False,36117,Alabama,Montgomery,-86.200885,32.405798,True,True,True,True,,,True,,,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117799851,2961991525,sold,2023-11-27T22:50:49.000000Z,,,2001.0,,2024-01-12,260000.0,2.0,,,12632.0,1888.0,2.0,,,,1.0,4.0,single_family,,,,,True,,,,,False,36117,Alabama,Montgomery,-86.161376,32.37089,True,True,True,True,,True,True,True,,,,,,,,,,,,True,,,,True,,True,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922976627,2952735222,sold,2023-02-24T15:00:22.000000Z,,,1962.0,,2024-01-12,60000.0,2.0,,,13068.0,1722.0,2.0,,,,1.0,3.0,single_family,,,,,,,,,,False,36116,Alabama,Montgomery,-86.291318,32.323353,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9099119141,2959272543,sold,2023-09-01T00:58:27.000000Z,,,1974.0,,2024-01-12,424900.0,2.0,,1.0,740520.0,3339.0,3.0,,,,2.0,3.0,single_family,,,,,,,,,,False,36108,Alabama,Montgomery,-86.458715,32.323992,True,True,True,,,,True,,,,True,,,True,,,,,,True,,True,,True,True,,True,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
9371305836,2947407483,sold,2022-09-02T18:18:05.000000Z,,,,,2024-01-12,370000.0,,,,3397680.0,,0.0,,,,,,land,,,,,,,,,,False,36105,Alabama,Montgomery,-86.220291,32.155112,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
